Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Dec 6, 2025;Dec 7, 2025;79.61;77.93;67.07;73.00;73.36;25.16;73.05;71.11;103.68;117.14;50.97;106.05;96.63;-;108.13;101.39;102.05
Dec 7, 2025;Dec 8, 2025;80.39;76.86;62.13;80.09;80.09;20.18;74.87;69.38;101.17;107.25;57.46;103.15;89.63;-;104.03;95.59;94.90
Dec 8, 2025;Dec 9, 2025;70.64;73.39;63.86;52.93;53.14;34.75;65.65;59.24;109.42;110.44;47.80;105.54;104.54;-;105.72;105.39;106.54
Dec 9, 2025;Dec 10, 2025;91.57;87.31;77.31;81.76;86.44;28.79;82.67;77.76;116.44;111.57;72.39;117.97;107.33;-;114.43;114.61;114.67
Dec 10, 2025;Dec 11, 2025;78.50;78.07;74.30;54.27;51.60;67.45;75.27;55.39;120.33;109.12;36.87;116.81;97.34;-;118.81;112.80;122.75
Dec 11, 2025;Dec 12, 2025;94.46;83.23;90.49;53.88;54.49;79.89;91.14;58.30;118.48;103.77;45.64;116.59;102.90;-;117.42;113.92;118.52
Dec 12, 2025;Dec 13, 2025;113.44;107.29;104.23;108.38;111.81;83.51;106.19;91.92;120.00;118.54;101.02;117.66;116.95;-;115.46;119.29;119.24
Dec 13, 2025;Dec 14, 2025;95.92;90.52;90.50;86.80;87.20;76.40;92.09;65.58;108.08;107.81;72.15;107.40;101.71;-;107.48;106.06;105.99
Dec 14, 2025;Dec 15, 2025;86.21;72.84;82.01;41.74;38.30;69.58;83.36;47.93;103.46;97.91;33.57;106.44;96.88;-;106.92;98.85;99.44
Dec 15, 2025;Dec 16, 2025;87.40;86.36;83.76;67.03;67.78;73.88;84.55;56.63;118.38;116.66;59.66;114.78;106.83;-;116.72;117.20;118.87
Dec 16, 2025;Dec 17, 2025;106.74;106.80;102.20;105.04;105.98;91.58;104.85;77.64;127.35;129.58;88.91;121.31;120.37;-;122.32;127.39;140.60
Dec 17, 2025;Dec 18, 2025;106.40;105.16;99.61;103.83;106.00;85.00;101.38;72.61;132.60;123.80;94.96;119.26;117.74;-;119.71;125.91;129.33
Dec 18, 2025;Dec 19, 2025;74.22;80.59;64.41;58.75;61.97;34.25;72.03;55.56;136.17;117.43;61.62;120.97;103.31;-;119.63;129.85;146.93
Dec 19, 2025;Dec 20, 2025;70.07;73.45;69.07;47.06;56.16;67.58;68.48;45.58;123.84;101.49;8.56;119.22;100.90;-;118.63;119.91;134.46
Dec 20, 2025;Dec 21, 2025;103.06;88.40;93.51;96.51;98.47;70.16;97.60;65.98;111.16;113.87;11.42;106.46;107.28;-;111.29;110.76;110.21
Dec 21, 2025;Dec 22, 2025;91.57;88.65;83.18;90.31;90.61;61.48;86.96;68.81;106.42;114.55;65.02;107.64;100.14;-;107.63;105.45;106.35
Dec 22, 2025;Dec 23, 2025;85.55;91.18;82.74;82.57;82.57;72.89;84.78;73.71;110.49;124.72;74.19;113.06;101.24;-;113.72;110.63;114.66
Dec 23, 2025;Dec 24, 2025;74.73;86.12;76.12;74.54;74.54;76.29;77.00;68.85;107.78;111.21;70.66;113.91;96.47;-;113.74;103.69;110.33
Dec 24, 2025;Dec 25, 2025;69.38;74.30;60.83;69.46;69.76;37.37;66.05;66.24;96.83;90.57;70.12;104.84;85.23;-;110.60;92.01;90.75
Dec 25, 2025;Dec 26, 2025;69.75;70.99;63.32;69.80;69.75;47.43;66.45;63.89;90.33;96.77;30.00;101.07;82.07;-;106.80;86.39;86.67
Dec 26, 2025;Dec 27, 2025;97.53;90.36;94.69;97.53;97.54;87.37;96.13;73.59;98.46;101.37;48.36;100.97;97.94;-;107.33;98.59;98.28
Dec 27, 2025;Dec 28, 2025;91.44;79.69;88.64;81.57;75.25;80.47;90.29;67.55;95.76;94.46;0.68;104.47;97.43;-;102.99;96.60;97.76
Dec 28, 2025;Dec 29, 2025;92.77;80.69;90.57;80.74;72.29;84.07;92.46;70.80;94.10;88.42;17.56;101.57;95.07;-;104.38;93.92;94.06
Dec 29, 2025;Dec 30, 2025;94.35;84.65;95.18;74.30;57.37;94.47;96.22;70.05;98.95;99.33;35.99;109.15;100.17;-;113.66;101.45;108.64
Dec 30, 2025;Dec 31, 2025;87.76;84.15;86.90;86.90;72.01;84.37;87.29;82.93;89.88;83.46;52.10;109.07;90.71;-;109.05;90.52;89.77
Dec 31, 2025;Jan 1, 2026;87.31;91.18;88.85;86.23;86.28;89.07;87.46;85.68;93.22;104.68;79.47;104.53;97.52;-;109.85;95.43;100.12
Jan 1, 2026;Jan 2, 2026;9.75;48.79;51.75;17.22;14.58;48.68;47.35;57.26;63.56;29.13;13.52;105.38;88.24;-;106.44;67.58;72.77
Jan 2, 2026;Jan 3, 2026;54.69;71.87;72.15;57.07;55.00;68.04;63.20;68.42;81.99;64.19;52.37;105.54;102.60;-;105.78;83.56;85.95
Jan 3, 2026;Jan 4, 2026;88.67;88.55;88.72;88.65;81.68;89.00;88.59;86.00;93.58;87.87;76.92;100.86;92.19;-;104.33;92.94;93.16
Jan 4, 2026;Jan 5, 2026;94.44;95.54;94.29;94.44;93.85;94.06;94.33;92.68;95.76;94.81;93.11;108.67;94.99;-;106.66;95.47;95.42
Jan 5, 2026;Jan 6, 2026;134.41;135.31;132.85;134.60;140.21;128.21;133.59;131.49;137.39;142.40;139.78;130.08;137.81;-;122.62;137.94;138.71
Jan 6, 2026;Jan 7, 2026;127.42;127.33;127.87;127.43;133.62;127.40;124.67;122.90;128.85;131.59;127.09;121.18;128.04;-;115.06;128.25;128.52
Jan 7, 2026;Jan 8, 2026;99.40;115.10;103.85;98.44;96.95;105.34;95.00;96.15;130.78;192.31;94.05;121.55;131.73;-;121.27;131.72;141.60
Jan 8, 2026;Jan 9, 2026;154.12;148.80;133.13;154.04;151.26;108.16;149.82;151.71;166.03;193.42;120.96;141.92;166.35;-;133.73;162.34;168.97
Jan 9, 2026;Jan 10, 2026;78.70;96.43;77.77;78.40;78.77;70.61;82.80;81.65;139.15;134.87;78.39;121.93;116.34;-;129.87;134.59;145.30
Jan 10, 2026;Jan 11, 2026;97.56;103.94;93.27;97.38;97.30;80.40;95.34;95.54;128.03;131.09;93.57;117.83;113.55;-;117.73;125.03;126.19
Jan 11, 2026;Jan 12, 2026;95.78;96.56;93.29;95.75;98.83;87.87;92.70;91.85;100.92;97.40;92.81;112.62;98.07;-;109.44;99.27;100.66
Jan 12, 2026;Jan 13, 2026;104.35;129.24;94.07;89.86;113.62;86.49;88.79;91.15;170.62;258.77;134.33;125.71;168.25;-;133.13;180.21;201.58
Jan 13, 2026;Jan 14, 2026;105.71;135.45;100.33;105.14;105.85;90.05;98.18;101.29;211.50;263.98;102.70;131.82;179.06;-;136.76;218.08;252.97
Jan 14, 2026;Jan 15, 2026;118.14;122.07;115.84;117.06;112.93;112.49;114.09;105.71;165.03;127.68;100.42;140.08;131.43;-;142.02;166.15;182.07
Jan 15, 2026;Jan 16, 2026;101.46;119.14;100.14;101.11;101.30;97.58;97.60;98.03;170.94;173.28;93.37;137.91;139.33;-;142.97;169.21;186.82
Jan 16, 2026;Jan 17, 2026;109.73;114.76;114.67;94.61;102.14;112.85;107.63;86.59;153.16;129.86;74.52;140.52;145.77;-;141.17;150.68;153.38
Jan 17, 2026;Jan 18, 2026;112.26;114.04;113.99;112.22;112.22;112.74;110.06;102.20;123.20;120.57;105.85;126.08;115.28;-;125.69;119.49;119.22
Jan 18, 2026;Jan 19, 2026;109.37;110.18;111.32;108.02;108.02;110.44;107.98;101.98;114.67;113.66;100.68;125.24;110.00;-;131.25;114.59;118.38
Jan 19, 2026;Jan 20, 2026;139.99;139.24;137.02;141.11;140.03;134.34;138.98;133.09;142.46;140.34;135.59;150.54;138.15;-;150.64;145.65;161.19
Jan 20, 2026;Jan 21, 2026;156.17;142.30;119.88;163.26;165.26;101.64;122.76;123.79;157.24;140.35;163.61;155.99;151.51;-;152.41;159.85;183.92
Jan 21, 2026;Jan 22, 2026;117.00;122.34;106.63;104.53;114.13;87.74;107.01;106.15;159.05;166.69;109.21;146.58;138.02;-;153.41;155.07;159.66
Jan 22, 2026;Jan 23, 2026;105.28;120.23;103.16;81.44;99.60;88.62;102.42;97.67;218.65;138.99;97.84;155.11;138.98;-;158.55;205.25;248.21
Jan 23, 2026;Jan 24, 2026;110.29;126.60;109.87;97.08;106.91;102.76;109.29;106.38;201.40;148.69;106.51;158.04;145.70;-;158.73;194.07;229.77
Jan 24, 2026;Jan 25, 2026;111.96;116.53;110.66;105.85;109.22;104.31;111.30;108.15;140.24;126.87;107.70;137.38;120.18;-;139.32;136.56;141.45
Jan 25, 2026;Jan 26, 2026;111.93;113.17;109.67;111.02;111.05;99.86;110.52;108.30;120.87;118.26;107.75;132.10;115.45;-;129.23;119.20;118.99
Jan 26, 2026;Jan 27, 2026;141.31;142.69;136.93;132.58;140.42;116.60;138.25;133.31;154.87;171.73;140.68;149.79;154.46;-;150.31;155.77;161.87
Jan 27, 2026;Jan 28, 2026;130.61;140.82;117.47;122.69;141.19;94.49;117.16;117.17;159.32;221.18;140.94;153.25;164.20;-;152.51;167.12;184.38
Jan 28, 2026;Jan 29, 2026;136.83;143.21;135.83;132.30;136.15;126.52;135.83;132.22;154.33;180.48;136.21;151.57;153.84;-;155.01;155.70;163.25
Jan 29, 2026;Jan 30, 2026;132.40;133.36;131.00;123.01;131.76;117.23;126.06;121.71;144.08;149.11;132.03;151.09;139.92;-;149.34;143.27;144.34
Jan 30, 2026;Jan 31, 2026;113.69;118.58;113.90;98.83;111.75;104.04;110.92;109.81;135.20;138.38;111.58;144.23;125.77;-;140.77;133.03;136.38
Jan 31, 2026;Feb 1, 2026;109.39;109.10;112.76;87.83;100.82;111.61;113.11;103.30;121.76;113.17;92.82;129.55;113.33;-;131.75;118.08;117.57
Feb 1, 2026;Feb 2, 2026;108.59;106.88;111.27;90.80;104.99;110.05;112.45;104.20;111.24;109.88;92.04;118.87;109.91;-;118.09;110.53;110.77
Feb 2, 2026;Feb 3, 2026;107.74;119.10;110.32;101.68;108.34;109.93;108.75;108.87;136.20;144.38;107.52;143.60;130.53;-;140.34;137.92;157.56
Feb 3, 2026;Feb 4, 2026;98.48;112.30;98.40;94.68;115.45;86.94;97.24;103.61;131.73;125.98;115.59;138.55;127.11;-;140.30;131.82;145.66
Feb 4, 2026;Feb 5, 2026;102.95;111.60;100.98;92.03;103.99;88.65;101.17;102.30;133.69;135.64;105.04;136.81;127.30;-;136.36;130.61;132.57
Feb 5, 2026;Feb 6, 2026;110.54;109.88;101.29;97.38;112.03;70.25;102.64;106.76;131.44;122.83;112.49;131.28;120.28;-;131.17;127.47;126.23
Feb 6, 2026;Feb 7, 2026;121.88;118.19;109.88;115.55;119.78;69.35;115.23;115.88;134.35;142.45;117.32;129.13;131.20;-;131.77;136.39;138.07
Feb 7, 2026;Feb 8, 2026;107.52;103.47;95.15;106.01;106.29;62.65;101.49;105.15;113.83;115.03;106.11;115.36;111.16;-;115.05;114.24;112.97
Feb 8, 2026;Feb 9, 2026;104.05;102.17;96.74;103.85;104.12;76.61;100.43;104.56;107.97;108.75;104.04;110.36;106.44;-;114.90;107.16;108.42
Feb 9, 2026;Feb 10, 2026;139.28;134.75;123.11;139.64;165.02;83.60;131.60;136.15;143.64;137.97;146.07;133.70;141.74;-;137.23;143.96;142.85
Feb 10, 2026;Feb 11, 2026;116.85;128.51;102.78;118.96;192.23;55.56;107.76;114.41;129.44;142.35;192.20;129.39;128.51;-;129.47;132.20;134.16
Feb 11, 2026;Feb 12, 2026;112.54;106.93;89.75;112.75;129.61;13.61;100.62;111.22;123.96;123.69;127.60;123.53;119.93;-;121.86;124.06;124.09
Feb 12, 2026;Feb 13, 2026;104.54;102.60;87.82;99.09;121.28;16.83;97.99;103.76;118.00;125.29;127.68;116.84;114.02;-;116.19;119.60;118.04
Feb 13, 2026;Feb 14, 2026;106.84;108.29;95.82;107.80;137.47;58.12;102.50;107.04;112.31;111.40;137.45;111.31;110.03;-;111.33;112.44;114.07
Feb 14, 2026;Feb 15, 2026;103.54;100.23;85.31;103.74;121.80;34.12;94.96;104.20;109.24;115.81;115.87;109.01;108.46;-;108.56;106.57;112.16
Feb 15, 2026;Feb 16, 2026;84.24;84.22;70.79;84.27;88.84;15.39;85.06;93.56;97.07;114.12;88.04;92.94;96.33;-;95.52;94.97;102.96
Feb 16, 2026;Feb 17, 2026;94.84;91.09;77.86;91.09;90.87;12.13;93.36;98.44;113.18;113.08;83.83;111.43;116.74;-;114.92;114.42;125.47
Feb 17, 2026;Feb 18, 2026;97.58;105.62;85.53;97.55;182.72;45.73;91.16;98.14;109.48;131.44;99.40;109.40;111.27;-;110.73;110.39;116.08
Feb 18, 2026;Feb 19, 2026;114.15;111.09;86.89;114.92;157.96;29.60;96.87;112.89;122.00;130.73;133.15;114.45;122.51;-;113.51;120.64;128.68
Feb 19, 2026;Feb 20, 2026;92.94;108.89;81.70;94.98;169.84;37.40;84.38;94.42;111.14;130.60;168.33;109.50;115.47;-;116.17;112.69;121.01
Feb 20, 2026;Feb 21, 2026;87.00;89.47;78.86;84.65;89.25;47.09;88.06;90.84;100.42;117.55;80.73;107.73;99.00;-;109.78;98.93;105.75
Feb 21, 2026;Feb 22, 2026;62.51;68.92;54.96;63.76;63.48;16.74;70.76;83.43;84.82;88.18;50.82;99.08;82.10;-;102.76;82.72;81.47
Feb 22, 2026;Feb 23, 2026;53.86;61.26;43.92;57.53;64.55;9.56;54.37;76.60;71.06;85.30;63.18;81.26;66.59;-;89.23;69.51;71.70
Feb 23, 2026;Feb 24, 2026;68.06;78.44;58.38;81.43;86.02;27.68;64.40;91.25;83.15;96.10;85.83;105.46;83.13;-;106.05;85.87;94.96
Feb 24, 2026;Feb 25, 2026;114.79;104.12;89.95;115.65;119.61;31.54;105.66;109.42;111.10;115.76;118.71;113.13;114.79;-;109.52;112.88;115.25
Feb 25, 2026;Feb 26, 2026;93.66;90.46;79.41;94.42;96.85;26.97;87.37;93.10;100.99;113.48;96.90;104.16;101.39;-;107.15;100.38;107.69
Feb 26, 2026;Feb 27, 2026;76.89;74.51;65.75;76.90;75.98;22.75;76.96;82.65;83.44;87.13;67.35;99.56;81.19;-;104.04;83.91;87.06
Feb 27, 2026;Feb 28, 2026;64.92;70.58;55.33;76.16;75.30;12.70;71.25;83.27;73.06;85.95;69.99;100.86;72.49;-;106.99;74.55;76.96
Feb 28, 2026;Mar 1, 2026;53.35;63.99;45.80;73.78;72.53;17.03;58.03;82.03;59.27;69.45;71.14;97.30;57.56;-;105.89;59.88;59.57
Mar 1, 2026;Mar 2, 2026;52.93;58.20;47.53;55.11;53.24;18.32;60.80;78.01;60.04;64.70;49.61;94.21;58.60;-;104.89;60.53;61.15
Mar 2, 2026;Mar 3, 2026;92.87;93.22;77.05;96.90;102.86;29.30;86.69;98.64;104.22;117.16;99.91;109.53;103.17;-;120.12;105.71;109.19
Mar 3, 2026;Mar 4, 2026;106.52;98.53;94.36;100.26;105.63;59.32;105.22;93.73;108.62;107.46;85.75;116.31;107.14;-;125.20;109.53;114.99
Mar 4, 2026;Mar 5, 2026;147.40;129.53;131.59;149.67;147.02;75.06;142.29;108.46;141.22;132.16;107.95;144.55;144.89;-;166.21;137.94;142.64
Mar 5, 2026;Mar 6, 2026;110.86;114.17;104.77;118.14;118.85;83.25;109.93;114.34;114.45;116.58;116.03;144.34;115.16;-;151.99;114.70;126.36
Mar 6, 2026;Mar 7, 2026;123.80;115.80;113.20;124.50;124.28;72.43;121.71;119.17;113.48;106.52;123.84;138.31;116.39;-;140.82;100.53;113.69
Mar 7, 2026;Mar 8, 2026;110.16;105.52;98.96;120.27;119.12;62.04;105.93;113.26;104.11;105.87;120.90;104.98;105.33;-;142.08;102.49;103.25
Mar 8, 2026;Mar 9, 2026;103.13;100.63;101.78;117.62;106.56;77.08;105.39;111.69;100.05;88.55;97.11;103.30;97.82;-;141.54;98.07;96.68
Mar 9, 2026;Mar 10, 2026;135.79;128.55;135.60;138.24;136.03;120.66;137.63;124.44;127.01;111.48;102.15;152.48;128.30;-;155.77;129.93;124.44
Mar 10, 2026;Mar 11, 2026;139.92;131.71;146.22;140.81;139.51;125.03;143.87;132.76;126.65;103.68;100.66;154.54;135.04;-;168.54;121.57;137.27
Mar 11, 2026;Mar 12, 2026;79.25;83.59;74.63;76.22;77.56;54.40;81.80;89.71;93.64;85.22;57.08;139.68;89.60;-;146.85;96.75;111.01
Mar 12, 2026;Mar 13, 2026;69.05;78.69;66.59;50.91;49.96;50.90;68.47;88.71;106.19;111.75;29.65;140.55;101.87;-;143.34;109.75;134.74
Mar 13, 2026;Mar 14, 2026;48.44;70.48;57.56;46.18;49.32;41.56;73.68;81.58;93.16;81.97;23.08;139.87;87.37;-;145.88;91.93;105.96
Mar 14, 2026;Mar 15, 2026;120.73;108.62;120.04;120.77;120.67;109.49;124.68;114.16;91.33;84.03;73.46;140.82;95.32;-;142.92;85.47;84.59
Mar 15, 2026;Mar 16, 2026;100.30;97.79;89.87;96.46;97.27;63.33;96.20;99.23;110.19;110.39;70.43;136.55;105.77;-;126.94;102.61;91.36
Mar 16, 2026;Mar 17, 2026;73.50;89.11;72.52;73.37;72.24;63.30;73.34;93.19;102.03;121.80;70.88;139.51;97.98;-;144.32;99.66;110.81
Mar 17, 2026;Mar 18, 2026;126.16;118.11;113.77;117.55;121.09;71.68;121.26;108.71;131.15;131.22;109.13;143.66;129.96;-;143.37;131.29;137.27
Mar 18, 2026;Mar 19, 2026;88.91;90.15;80.92;89.74;89.74;26.00;90.88;109.62;100.92;91.18;70.33;145.56;96.74;-;149.16;101.27;103.13
Mar 19, 2026;Mar 20, 2026;113.79;107.36;100.29;115.17;115.16;30.75;108.01;119.18;117.92;118.13;100.40;138.88;117.10;-;139.35;116.39;123.77
Mar 20, 2026;Mar 21, 2026;143.02;131.80;118.74;142.87;143.52;55.07;131.37;124.29;151.05;147.81;128.45;158.52;148.16;-;157.37;148.17;157.74
Mar 21, 2026;Mar 22, 2026;114.33;102.33;96.06;114.33;114.31;40.57;106.78;115.02;125.71;104.54;60.73;123.32;124.25;-;148.53;126.88;127.26
Mar 22, 2026;Mar 23, 2026;83.24;80.58;72.12;83.89;83.59;40.96;77.81;107.74;94.74;81.83;39.09;114.17;90.47;-;160.69;94.47;93.52
Mar 23, 2026;Mar 24, 2026;141.91;129.94;125.43;138.37;140.98;86.31;134.56;120.73;156.03;131.60;87.37;156.34;151.66;-;164.33;154.95;159.38
Mar 24, 2026;Mar 25, 2026;76.81;86.13;72.04;73.69;74.49;51.06;78.39;98.56;118.70;88.65;53.65;136.69;101.54;-;142.18;111.58;124.33
Mar 25, 2026;Mar 26, 2026;37.68;54.69;35.03;21.42;19.22;16.22;42.24;67.28;110.82;55.59;15.26;135.80;82.71;-;141.72;107.68;107.59
Mar 26, 2026;Mar 27, 2026;91.48;92.90;87.48;68.89;62.28;70.63;90.84;98.11;122.71;112.19;56.62;138.38;113.75;-;154.43;122.44;133.64
Mar 27, 2026;Mar 28, 2026;118.53;118.67;117.78;114.95;118.47;115.00;118.20;112.38;124.99;107.84;106.00;145.67;124.10;-;153.84;121.98;141.83
Mar 28, 2026;Mar 29, 2026;81.00;80.18;75.58;80.12;63.71;62.63;78.25;90.49;83.15;89.27;55.61;121.06;82.16;-;119.34;83.32;84.89
Mar 29, 2026;Mar 30, 2026;68.88;74.68;64.84;66.85;66.82;50.45;67.78;86.68;82.84;98.04;57.61;92.98;86.60;-;120.00;84.36;88.61
Mar 30, 2026;Mar 31, 2026;58.44;84.70;59.26;56.60;57.89;47.28;59.39;91.46;130.32;107.25;55.40;138.85;127.97;-;150.09;127.35;138.72
Mar 31, 2026;Apr 1, 2026;117.83;122.00;118.15;111.78;114.99;108.76;121.24;110.70;135.25;128.89;111.48;141.36;139.45;-;155.99;135.80;148.38
Apr 1, 2026;Apr 2, 2026;144.21;135.94;141.65;138.71;144.07;134.70;143.33;115.71;149.85;130.76;102.40;146.31;147.90;-;160.64;150.08;154.34
Apr 2, 2026;Apr 3, 2026;114.03;113.26;120.03;105.62;109.67;109.99;123.66;107.29;134.14;103.55;81.31;130.63;119.95;-;149.12;133.91;135.80
Apr 3, 2026;Apr 4, 2026;84.64;85.79;84.71;80.23;78.46;75.41;89.59;88.62;103.64;99.52;60.92;90.04;92.54;-;123.39;104.99;108.30
Apr 4, 2026;Apr 5, 2026;33.08;49.12;45.08;30.99;29.87;19.59;70.17;72.21;66.71;56.48;15.86;73.82;59.57;-;119.82;64.78;72.60
Apr 5, 2026;Apr 6, 2026;-16.34;7.95;0.05;1.01;1.91;-3.56;14.46;43.02;17.74;-2.20;0.99;4.88;9.15;-;101.26;18.84;34.21
Apr 6, 2026;Apr 7, 2026;3.04;25.64;36.85;23.99;5.54;3.47;78.74;79.14;19.69;-3.01;2.64;25.32;9.63;-;108.85;29.16;47.25
Apr 7, 2026;Apr 8, 2026;89.89;79.36;88.54;90.35;79.13;36.19;89.23;104.04;89.17;84.80;36.57;83.93;91.05;-;127.91;89.92;91.29
Apr 8, 2026;Apr 9, 2026;86.97;90.44;86.12;100.21;100.22;54.17;86.41;111.50;87.58;100.59;88.16;92.10;87.78;-;128.19;89.62;94.42
Apr 9, 2026;Apr 10, 2026;81.63;80.03;78.70;77.13;80.15;51.79;79.94;96.79;88.32;90.34;75.73;77.98;83.44;-;123.88;91.74;103.01
Apr 10, 2026;Apr 11, 2026;119.57;107.14;113.93;113.17;110.66;39.93;117.34;108.55;124.68;122.54;88.52;118.14;121.07;-;129.84;126.91;133.86
Apr 11, 2026;Apr 12, 2026;46.57;56.73;48.76;52.51;57.54;10.94;59.10;75.57;68.87;87.47;56.20;52.82;54.26;-;121.05;75.30;89.32
Apr 12, 2026;Apr 13, 2026;79.73;71.38;67.14;75.21;67.85;40.84;73.11;85.93;80.86;79.11;53.06;84.99;77.04;-;104.19;82.80;86.21
Apr 13, 2026;Apr 14, 2026;127.30;113.70;128.43;123.50;106.83;117.64;128.86;122.27;114.32;103.76;71.70;123.36;109.98;-;146.03;85.75;97.98
Apr 14, 2026;Apr 15, 2026;138.09;125.00;124.29;137.05;127.59;90.56;132.45;135.21;141.49;131.83;78.22;134.34;141.91;-;150.67;142.07;144.19
Apr 15, 2026;Apr 16, 2026;117.53;112.84;103.70;117.02;117.99;70.30;111.03;117.10;126.93;122.60;108.91;124.03;121.67;-;140.20;128.85;140.67
Apr 16, 2026;Apr 17, 2026;110.68;107.13;100.14;110.64;112.21;73.31;106.18;110.56;112.50;116.34;111.14;113.97;111.38;-;130.19;113.75;127.65
Apr 17, 2026;Apr 18, 2026;104.65;100.42;107.41;107.30;107.68;72.08;106.24;106.89;100.07;95.52;95.57;106.78;99.13;-;111.10;99.80;99.37
Apr 18, 2026;Apr 19, 2026;84.59;81.29;99.53;91.23;90.60;47.30;92.36;96.38;79.76;78.52;58.22;80.22;80.11;-;93.90;79.36;79.60
Apr 19, 2026;Apr 20, 2026;80.81;75.82;79.77;85.58;85.42;25.32;78.60;94.60;80.80;93.04;52.98;76.90;81.05;-;101.83;78.60;83.82
Apr 20, 2026;Apr 21, 2026;97.71;90.40;116.92;97.71;75.99;21.07;101.79;102.23;102.60;110.78;73.79;92.71;98.85;-;118.68;105.12;120.45
Apr 21, 2026;Apr 22, 2026;82.57;79.73;75.03;84.30;84.36;16.54;76.64;85.96;101.91;79.04;75.56;104.49;93.21;-;113.58;108.31;122.58
Apr 22, 2026;Apr 23, 2026;78.67;66.59;69.77;79.86;54.32;11.44;73.63;86.72;89.67;79.97;29.25;76.68;81.22;-;120.07;92.91;111.37
Apr 23, 2026;Apr 24, 2026;64.21;61.68;60.99;70.47;51.15;20.80;74.88;83.82;72.14;66.33;38.86;71.29;67.79;-;101.97;74.61;93.14
Apr 24, 2026;Apr 25, 2026;76.11;73.35;79.14;77.03;79.30;23.00;79.66;84.16;77.66;98.99;54.43;77.67;75.80;-;119.17;80.44;98.21
Apr 25, 2026;Apr 26, 2026;16.13;26.45;29.17;30.41;19.61;1.31;51.99;56.77;23.52;17.03;16.78;26.73;17.66;-;104.31;28.46;36.33
Apr 26, 2026;Apr 27, 2026;2.99;20.16;16.16;66.64;63.62;-40.83;12.95;75.69;-6.57;1.26;17.65;18.71;-3.53;-;107.73;-5.41;-19.90
Apr 27, 2026;Apr 28, 2026;98.35;90.77;95.47;102.76;101.25;36.91;96.10;109.34;96.93;96.60;73.89;92.65;96.59;-;122.41;99.64;104.75
Apr 28, 2026;Apr 29, 2026;70.65;72.76;61.43;77.78;77.67;18.85;62.46;86.93;94.21;80.95;67.59;91.96;80.54;-;128.59;102.68;103.26
Apr 29, 2026;Apr 30, 2026;65.36;69.64;51.68;73.58;83.44;3.32;60.12;80.62;81.58;82.11;83.64;93.49;72.46;-;115.41;108.93;112.66
Apr 30, 2026;May 1, 2026;72.06;67.49;57.46;72.95;76.65;11.59;66.67;76.59;78.63;86.29;69.22;71.01;75.35;-;107.79;81.87;89.82
May 1, 2026;May 2, 2026;-2.08;16.19;-5.47;66.20;66.35;-41.39;1.24;72.65;-0.02;12.25;10.00;-0.68;-3.01;-;82.74;7.28;5.06
May 2, 2026;May 3, 2026;58.85;52.35;68.48;71.98;68.54;25.59;76.82;78.78;59.29;61.43;4.54;1.82;58.56;-;101.29;60.86;55.26
May 3, 2026;May 4, 2026;74.97;73.11;85.46;87.99;85.57;32.30;89.82;91.30;71.46;68.67;54.14;65.71;71.75;-;103.88;70.89;73.28
May 4, 2026;May 5, 2026;131.06;117.09;123.74;124.10;125.54;111.38;127.62;111.28;107.60;117.36;100.97;122.58;115.80;-;137.46;112.25;114.40
May 5, 2026;May 6, 2026;128.73;118.08;119.98;128.20;128.86;92.06;123.01;122.50;111.97;122.77;101.33;127.14;121.07;-;146.94;126.89;119.28
May 6, 2026;May 7, 2026;122.44;120.92;122.06;122.44;121.49;113.40;121.78;120.73;124.44;116.04;117.16;132.35;118.27;-;147.48;133.81;126.25
May 7, 2026;May 8, 2026;136.03;130.66;124.81;135.85;136.28;98.56;130.51;133.04;137.29;135.84;133.67;134.65;136.80;-;136.64;138.29;140.34
May 8, 2026;May 9, 2026;113.81;107.83;104.07;113.38;112.80;51.51;108.79;114.25;120.29;122.32;108.49;115.52;114.67;-;130.02;125.87;140.45
May 9, 2026;May 10, 2026;88.33;85.68;77.73;89.15;88.54;29.50;82.29;109.75;94.85;112.84;82.09;86.18;89.52;-;110.59;99.68;115.02
May 10, 2026;May 11, 2026;77.09;78.15;66.86;80.51;82.64;21.22;70.94;107.07;83.43;78.96;81.82;107.67;78.57;-;115.92;87.54;102.61
May 11, 2026;May 12, 2026;119.26;111.08;107.59;119.26;119.92;37.01;111.42;117.71;126.65;119.58;117.43;124.15;121.11;-;129.31;129.93;138.68
May 12, 2026;May 13, 2026;93.31;97.98;91.08;93.56;106.34;69.63;92.86;106.99;103.00;102.68;106.28;110.71;94.69;-;114.49;107.40;123.23
